Radius_1, Radius_2, Radius_3, Velocity_1, Velocity_2, Velocity_3, Mass, ARadius_1, ARadius_2, ARadius_3, AVelocity_1, AVelocity_2, AVelocity_3, AMass, Time
   -0.2727990567,      1.586305563,    0.09398400753,    -0.7337499346,    -0.1549551672,    0.02054789209,     0.5738971015,      386440800.6,      327142138.2,      -3503978170,     -583417002.5,      86954385.33,       7157742141,      319212103.8,            35.98
   -0.2801333265,      1.584737099,    0.09418903242,    -0.7331010715,    -0.1587372961,    0.02045699685,     0.5738201541,      387097345.5,      331184330.8,      -3520849438,     -587284704.9,      83662776.35,       7192866203,        320894369,            35.99
   -0.2874610187,      1.583130823,    0.09439314566,     -0.732434391,    -0.1625176372,    0.02036556116,     0.5737431805,      387739815.6,      335254633.2,      -3537811512,     -591158902.5,      80330605.01,       7228159432,      322585927.4,               36
   -0.2947819549,      1.581486752,    0.09459634185,    -0.7317498863,    -0.1662961224,     0.0202735858,     0.5736661804,        388368003,      339353177.7,      -3554864989,     -595039453.6,      76957589.55,       7263622738,      324286837.5,            36.01
    -0.302095957,      1.579804907,    0.09479861558,    -0.7310475504,    -0.1700726833,    0.02018107151,     0.5735891533,      388981697.5,      343480097.1,      -3572010468,     -598926214.3,      73543446.87,       7299257039,      325997158.2,            36.02
   -0.3094028465,      1.578085305,    0.09499996148,    -0.7303273766,    -0.1738472515,    0.02008801907,      0.573512099,      389580687.2,      347635524.2,      -3589248552,     -602819038.5,      70087892.58,       7335063256,      327716948.6,            36.03
    -0.316702445,      1.576327968,    0.09520037417,    -0.7295893582,    -0.1776197583,    0.01999442925,      0.573435017,      390164757.7,        351819592,      -3606579849,     -606717778.3,      66590640.92,       7371042320,      329446268.6,            36.04
   -0.3239945741,      1.574532917,    0.09539984828,    -0.7288334885,    -0.1813901347,    0.01990030283,     0.5733579072,      390733692.4,      356032433.8,      -3624004973,     -610622283.2,      63051404.83,       7407195166,      331185178.1,            36.05
   -0.3312790553,      1.572700173,    0.09559837844,    -0.7280597612,    -0.1851583118,    0.01980564059,      0.573280769,      391287272.9,      360274183.1,      -3641524541,     -614532400.9,      59469895.89,       7443522735,      332933737.8,            36.06
   -0.3385557098,      1.570829758,    0.09579595931,    -0.7272681697,    -0.1889242204,    0.01971044334,     0.5732036022,      391825278.2,      364544973.2,      -3659139175,     -618447976.8,      55845824.36,       7480025974,      334692008.6,            36.07
   -0.3458243591,      1.568921696,    0.09599258553,    -0.7264587079,     -0.192687791,    0.01961471187,     0.5731264064,      392347485.3,      368844938.1,      -3676849502,     -622368853.8,      52178899.17,       7516705837,      336460051.9,            36.08
   -0.3530848244,      1.566976011,    0.09618825177,    -0.7256313694,    -0.1964489541,    0.01951844698,     0.5730491812,      392853668.7,      373174211.6,      -3694656154,     -626294873.1,       48468827.9,       7553563285,      338237929.7,            36.09
   -0.3603369269,      1.564992726,    0.09638295269,    -0.7247861482,      -0.20020764,    0.01942164949,     0.5729719264,      393343601.1,      377532927.7,      -3712559768,     -630225873.1,       44715316.8,       7590599283,      340025704.1,             36.1
   -0.3675804877,      1.562971866,    0.09657668298,    -0.7239230384,    -0.2039637787,    0.01932432023,     0.5728946416,      393817052.4,      381921220.5,      -3730560983,     -634161690.2,      40918070.76,       7627814805,      341823438.1,            36.11
    -0.374815328,      1.560913459,    0.09676943733,     -0.723042034,       -0.2077173,    0.01922646001,     0.5728173264,      394273790.5,      386339224.4,      -3748660448,     -638102158.4,      37076793.35,       7665210830,      343631194.8,            36.12
   -0.3820412687,      1.558817529,    0.09696121042,    -0.7221431292,    -0.2114681338,    0.01912806967,     0.5727399805,      394713580.9,      390787073.8,      -3766858811,     -642047109.5,      33191186.79,       7702788344,      345449037.8,            36.13
   -0.3892581309,      1.556684105,    0.09715199696,    -0.7212263184,    -0.2152162094,    0.01902915005,     0.5726626035,      395136186.7,      395264903.1,      -3785156731,     -645996372.7,      29260951.94,       7740548339,      347277031.4,            36.14
   -0.3964657354,      1.554513215,    0.09734179166,     -0.720291596,    -0.2189614562,      0.018929702,     0.5725851951,      395541368.8,        399772847,      -3803554867,     -649949775.1,      25285788.34,       7778491813,      349115240.1,            36.15
   -0.4036639031,      1.552304886,    0.09753058924,    -0.7193389567,    -0.2227038034,    0.01882972638,      0.572507755,      395928885.4,      404311040.1,      -3822053885,     -653907141.2,      21265394.17,       7816619772,      350963729.1,            36.16
   -0.4108524548,      1.550059148,    0.09771838443,    -0.7183683949,    -0.2264431797,    0.01872922404,     0.5724302828,      396298492.7,      408879617.2,      -3840654456,     -657868293.1,      17199466.26,       7854933229,      352822563.8,            36.17
   -0.4180312112,      1.547776032,    0.09790517196,    -0.7173799057,    -0.2301795141,    0.01862819587,     0.5723527781,      396649944.1,      413478713.1,      -3859357257,     -661833050.6,       13087700.1,       7893433202,      354691810.2,            36.18
   -0.4251999931,      1.545455568,    0.09809094659,    -0.7163734838,    -0.2339127349,    0.01852664273,     0.5722752407,      396982990.8,      418108462.7,      -3878162969,     -665801230.7,       8929789.82,       7932120717,        356571535,            36.19
   -0.4323586211,      1.543097788,    0.09827570307,    -0.7153491242,    -0.2376427706,    0.01842456551,     0.5721976701,      397297381.4,        422769001,      -3897072278,     -669772648.2,      4725428.215,       7970996807,        358461805,             36.2
   -0.4395069158,      1.540702724,    0.09845943616,    -0.7143068223,    -0.2413695491,     0.0183219651,      0.572120066,      397592861.9,      427460462.8,      -3916085876,     -673747115.3,       474306.722,       8010062510,      360362687.7,            36.21
   -0.4466446977,      1.538270408,    0.09864214063,    -0.7132465731,    -0.2450929986,    0.01821884242,     0.5720424282,      397869176.1,      432182983.3,      -3935204460,     -677724441.5,      -3823884.57,       8049318874,      362274251.2,            36.22
   -0.4537717874,      1.535800875,    0.09882381127,    -0.7121683722,    -0.2488130466,    0.01811519835,     0.5719647561,        398126065,      436936697.3,      -3954428731,       -681704434,     -8169456.922,       8088766952,      364196563.8,            36.23
   -0.4608880053,      1.533294159,    0.09900444287,    -0.7110722151,    -0.2525296208,    0.01801103384,     0.5718870496,      398363267.1,      441721739.8,      -3973759398,     -685686897.2,     -12562722.94,       8128407804,      366129694.5,            36.24
   -0.4679931719,      1.530750295,    0.09918403022,    -0.7099580974,    -0.2562426483,    0.01790634979,     0.5718093082,      398580518.4,      446538245.9,      -3993197174,     -689671632.9,      -17003996.6,       8168242497,      368073712.9,            36.25
   -0.4750871074,      1.528169318,    0.09936256813,    -0.7088260149,    -0.2599520563,    0.01780114714,     0.5717315316,      398777552.1,      451386350.5,      -4012742777,     -693658440.2,     -21493593.19,       8208272106,      370028688.8,            36.26
   -0.4821696323,      1.525551266,    0.09954005143,    -0.7076759637,    -0.2636577716,    0.01769542685,     0.5716537195,        398954099,      456266188.6,      -4032396931,     -697647115.6,     -26031829.39,       8248497714,      371994692.7,            36.27
   -0.4892405668,      1.522896175,    0.09971647495,    -0.7065079396,     -0.267359721,    0.01758918984,     0.5715758714,      399109887.1,      461177894.9,      -4052160365,       -701637453,     -30619023.19,       8288920409,      373971795.7,            36.28
   -0.4962997311,      1.520204084,    0.09989183351,    -0.7053219391,    -0.2710578308,     0.0174824371,     0.5714979872,      399244641.8,      466121604.3,      -4072033814,     -705629243.3,     -35255493.96,       8329541288,      375960069.2,            36.29
   -0.5033469456,      1.517475032,      0.100066122,    -0.7041179584,    -0.2747520273,    0.01737516957,     0.5714200664,      399358085.7,      471097451.5,      -4092018020,     -709622274.8,      -39941562.4,       8370361455,      377959585.4,             36.3
   -0.5103820304,      1.514709057,     0.1002393352,    -0.7028959941,    -0.2784422365,    0.01726738825,     0.5713421086,      399449938.9,      476105571.2,      -4112113728,       -713616333,     -44677550.57,       8411382020,      379970416.7,            36.31
   -0.5174048055,        1.5119062,      0.100411468,    -0.7016560427,    -0.2821283842,    0.01715909412,     0.5712641136,      399519918.5,        481146098,      -4132321690,     -717611200.6,     -49463781.85,       8452604103,      381992636.2,            36.32
   -0.5244150912,      1.509066503,     0.1005825154,    -0.7003981012,     -0.285810396,    0.01705028817,      0.571186081,        399567739,      486219166.2,      -4152642664,     -721606657.5,        -54300581,       8494028831,      384026317.7,            36.33
   -0.5314127076,      1.506190007,     0.1007524721,    -0.6991221664,    -0.2894881972,    0.01694097141,     0.5711080104,      399593112.1,      491324910.1,      -4173077414,     -725602480.6,     -59188274.09,       8535657336,      386071535.2,            36.34
   -0.5383974746,      1.503276753,     0.1009213331,    -0.6978282355,    -0.2931617128,    0.01683114485,     0.5710299016,      399595746.5,        496463464,      -4193626710,       -729598444,     -64127188.57,       8577490761,      388128363.5,            36.35
   -0.5453692123,      1.500326787,     0.1010890933,    -0.6965163057,    -0.2968308679,    0.01672080952,     0.5709517541,      399575348.3,      501634961.8,      -4214291325,     -733594318.7,     -69117653.19,       8619530255,      390196877.9,            36.36
   -0.5523277407,      1.497340151,     0.1012557476,    -0.6951863744,     -0.300495587,    0.01660996644,     0.5708735676,      399531620.7,      506839537.3,      -4235072043,     -737589873.2,     -74159998.06,       8661776974,      392277154.2,            36.37
   -0.5592728798,       1.49431689,     0.1014212909,    -0.6938384393,    -0.3041557946,    0.01649861666,     0.5707953418,      399464263.8,      512077324.1,      -4255969649,     -741584872.4,     -79254554.64,       8704232085,      394369268.7,            36.38
